title,author,rating,rating_count,description,isbn,image,url_from_jsonld,book_url,pages,published_year,language,genres
Misery,Stephen  King,4.23,852916,,9780450417399,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1746142586i/10614.jpg,,https://www.goodreads.com/book/show/10614.Misery,370.0,,,"Horror, Fiction, Thriller, Mystery, Suspense"
The Crucible,Arthur Miller,3.61,465231,,9780142437339,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1547467608i/17250.jpg,,https://www.goodreads.com/book/show/17250.The_Crucible,143.0,,,"Classics, Plays, Fiction, Historical Fiction, School"
The Wind in the Willows,Kenneth Grahame,4.02,241240,,9780143039099,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1731896433i/5659.jpg,,https://www.goodreads.com/book/show/5659.The_Wind_in_the_Willows,197.0,,,"Classics, Fiction, Childrens, Fantasy, Animals"
Cat’s Cradle,Kurt Vonnegut Jr.,4.15,437964,,,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1327867150i/135479.jpg,,https://www.goodreads.com/book/show/135479.Cat_s_Cradle,306.0,,,"Fiction, Classics, Science Fiction, Humor, Literature"
The Secret Magdalene,Ki Longfellow,4.14,4746,,9780307346667,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1175446011i/514811.jpg,,https://www.goodreads.com/book/show/514811.The_Secret_Magdalene,448.0,,,"Historical Fiction, Fiction, Religion, Historical, Spirituality"
A Light in the Attic,Shel Silverstein,4.37,477345,,9780060513061,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1427169918i/30118.jpg,,https://www.goodreads.com/book/show/30118.A_Light_in_the_Attic,176.0,,,"Poetry, Childrens, Classics, Fiction, Humor"
The Phantom of the Opera,Gaston Leroux,3.96,278407,,9780060809249,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1327867727i/480204.jpg,,https://www.goodreads.com/book/show/480204.The_Phantom_of_the_Opera,360.0,,,"Classics, Fiction, Horror, Gothic, Romance"
"A Clash of Kings  (A Song of Ice and Fire, #2)",George R.R. Martin,4.42,1022857,,,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1567840212i/10572.jpg,,https://www.goodreads.com/book/show/10572.A_Clash_of_Kings,1009.0,,,"Fantasy, Fiction, Epic Fantasy, High Fantasy, Audiobook"
"Spirit Bound (Vampire Academy, #5)",Richelle Mead,4.32,307784,,9781595142504,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1291168967i/6479259.jpg,,https://www.goodreads.com/book/show/6479259-spirit-bound,489.0,,,"Young Adult, Fantasy, Vampires, Paranormal, Romance"
"The Fellowship of the Ring (The Lord of the Rings, #1)",J.R.R. Tolkien,4.41,3160247,,9780618346257,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1298411339i/34.jpg,,https://www.goodreads.com/book/show/34.The_Fellowship_of_the_Ring,398.0,,,"Fantasy, Classics, Fiction, Adventure, Audiobook"
Blindness,José Saramago,4.18,339991,,,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1528481068i/40495148.jpg,,https://www.goodreads.com/book/show/40495148-blindness,349.0,,,"Fiction, Dystopia, Classics, Science Fiction, Novels"
"The Way of Kings (The Stormlight Archive, #1)",Brandon Sanderson,4.66,673577,,9780765326355,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1659905828i/7235533.jpg,,https://www.goodreads.com/book/show/7235533-the-way-of-kings,1007.0,,,"Fantasy, Fiction, Epic Fantasy, High Fantasy, Audiobook"
The God of Small Things,Arundhati Roy,3.96,326501,,9780679457312,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1767305433i/9777.jpg,,https://www.goodreads.com/book/show/9777.The_God_of_Small_Things,321.0,,,"Fiction, India, Historical Fiction, Classics, Literary Fiction"
"City of Fallen Angels (The Mortal Instruments, #4)",Cassandra Clare,4.07,641163,,9781442403543,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1369452302i/6752378.jpg,,https://www.goodreads.com/book/show/6752378-city-of-fallen-angels,425.0,,,"Fantasy, Young Adult, Romance, Paranormal, Urban Fantasy"
The Hiding Place: The Triumphant True Story of Corrie Ten Boom,Corrie ten Boom,4.48,357725,,9780553256697,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1320418824i/561909.jpg,,https://www.goodreads.com/book/show/561909.The_Hiding_Place,242.0,,,"Nonfiction, Biography, History, Christian, Memoir"
The House of the Spirits,Isabel Allende,4.3,321287,,9780553383805,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1621672028i/9328.jpg,,https://www.goodreads.com/book/show/9328.The_House_of_the_Spirits,448.0,,,"Fiction, Magical Realism, Historical Fiction, Classics, Fantasy"
"Ella Enchanted (Ella Enchanted, #1)",Gail Carson Levine,4.02,424219,,9780590920681,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1410727190i/24337.jpg,,https://www.goodreads.com/book/show/24337.Ella_Enchanted,240.0,,,"Fantasy, Young Adult, Fiction, Middle Grade, Romance"
The Chain Between Worlds (The Lost Artefacts #1),Johnathon Nicolaou,4.4,1247,,,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1643771474i/60288648.jpg,,https://www.goodreads.com/book/show/60288648-the-chain-between-worlds,335.0,,,"Fantasy, Young Adult, Urban Fantasy, Fiction, Young Adult Fantasy"
Girl with a Pearl Earring,Tracy Chevalier,3.93,782122,,9780452287020,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1327197580i/2865.jpg,,https://www.goodreads.com/book/show/2865.Girl_with_a_Pearl_Earring,233.0,,,"Historical Fiction, Fiction, Classics, Historical, Art"
Paper Towns,John Green,3.7,1494202,,9780142414934,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1349013610i/6442769.jpg,,https://www.goodreads.com/book/show/6442769-paper-towns,305.0,,,"Young Adult, Fiction, Contemporary, Romance, Mystery"
The Guernsey Literary and Potato Peel Pie Society,Mary Ann Shaffer,4.19,812471,,9781984801814,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1529026760i/39832183.jpg,,https://www.goodreads.com/book/show/39832183-the-guernsey-literary-and-potato-peel-pie-society,291.0,,,"Historical Fiction, Fiction, Book Club, Romance, Historical"
The Wind-Up Bird Chronicle,Haruki Murakami,4.14,315700,,9780965341981,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1327872639i/11275.jpg,,https://www.goodreads.com/book/show/11275.The_Wind_Up_Bird_Chronicle,607.0,,,"Fiction, Magical Realism, Japan, Fantasy, Japanese Literature"
"Uglies (Uglies, #1)",Scott Westerfeld,3.84,708778,,9780689865381,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1654202671i/24770.jpg,,https://www.goodreads.com/book/show/24770.Uglies,425.0,,,"Young Adult, Dystopia, Science Fiction, Fiction, Fantasy"
Marley and Me: Life and Love With the World’s Worst Dog,John Grogan,4.14,477079,,9780739461198,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1308858322i/12691.jpg,,https://www.goodreads.com/book/show/12691.Marley_and_Me,291.0,,,"Nonfiction, Memoir, Animals, Biography, Dogs"
Norwegian Wood,Haruki Murakami,3.99,732592,,,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1713542603i/11297.jpg,,https://www.goodreads.com/book/show/11297.Norwegian_Wood,296.0,,,"Fiction, Romance, Japan, Japanese Literature, Contemporary"
"The Cruel Prince (The Folk of the Air, #1)",Holly Black,4.01,1741723,,9780316310277,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1574535986i/26032825.jpg,,https://www.goodreads.com/book/show/26032825-the-cruel-prince,370.0,,,"Fantasy, Young Adult, Romance, Enemies To Lovers, Fae"
Speak,Laurie Halse Anderson,4.05,632539,,9780374311254,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1529044298i/39280444.jpg,,https://www.goodreads.com/book/show/39280444-speak,224.0,,,"Young Adult, Fiction, Contemporary, Realistic Fiction, Mental Health"
She’s Come Undone,Wally Lamb,3.92,363778,,9780671021009,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1543505339i/5203.jpg,,https://www.goodreads.com/book/show/5203.She_s_Come_Undone,465.0,,,"Fiction, Contemporary, Book Club, Coming Of Age, Chick Lit"
The Things They Carried,Tim O&apos;Brien,4.15,345849,,9780767902892,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1424663847i/133518.jpg,,https://www.goodreads.com/book/show/133518.The_Things_They_Carried,246.0,,,"Fiction, Historical Fiction, Classics, War, Short Stories"
"Shiver (The Wolves of Mercy Falls, #1)",Maggie Stiefvater,3.76,496866,,9780545123266,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1409283154i/6068551.jpg,,https://www.goodreads.com/book/show/6068551-shiver,392.0,,,"Young Adult, Fantasy, Romance, Paranormal, Werewolves"
The Shack: Where Tragedy Confronts Eternity,William Paul Young,3.84,694597,,,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1532013572i/40874325.jpg,,https://www.goodreads.com/book/show/40874325-the-shack,294.0,,,"Fiction, Christian, Christian Fiction, Book Club, Religion"
"Shatter Me (Shatter Me, #1)",Tahereh Mafi,3.84,1230464,,9780062085481,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1310649047i/10429045.jpg,,https://www.goodreads.com/book/show/10429045-shatter-me,338.0,,,"Fantasy, Dystopia, Young Adult, Romance, Fiction"
The Complete Calvin and Hobbes,Bill Watterson,4.81,42233,,9780740748479,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1607384975i/24812.jpg,,https://www.goodreads.com/book/show/24812.The_Complete_Calvin_and_Hobbes,1456.0,,,"Comics, Humor, Graphic Novels, Fiction, Classics"
Fear and Loathing in Las Vegas: A Savage Journey to the Heart of the American Dream,Hunter S. Thompson,4.06,379286,,9780679785897,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1703312483i/7745.jpg,,https://www.goodreads.com/book/show/7745.Fear_and_Loathing_in_Las_Vegas,204.0,,,"Fiction, Classics, Humor, Journalism, Drugs"
The Sound and the Fury,William Faulkner,3.86,196421,,,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1757102364i/10975.jpg,,https://www.goodreads.com/book/show/10975.The_Sound_and_the_Fury,366.0,,,"Classics, Fiction, Literature, Novels, American"
Kafka on the Shore,Haruki Murakami,4.12,550554,,,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1429638085i/4929.jpg,,https://www.goodreads.com/book/show/4929.Kafka_on_the_Shore,467.0,,,"Fiction, Magical Realism, Fantasy, Japan, Japanese Literature"
"Marked (House of Night, #1)",P.C. Cast,3.82,523755,,9780312360269,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1317067002i/30183.jpg,,https://www.goodreads.com/book/show/30183.Marked,306.0,,,"Young Adult, Fantasy, Vampires, Paranormal, Romance"
For Whom the Bell Tolls,Ernest Hemingway,3.99,318916,,,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1492591524i/46170.jpg,,https://www.goodreads.com/book/show/46170.For_Whom_the_Bell_Tolls,471.0,,,"Classics, Fiction, Historical Fiction, Literature, War"
The Complete Sherlock Holmes,Arthur Conan Doyle,4.51,217198,,,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1348815538i/188572.jpg,,https://www.goodreads.com/book/show/188572.The_Complete_Sherlock_Holmes,1796.0,,,"Classics, Mystery, Fiction, Crime, Short Stories"
Othello,William Shakespeare,3.89,437637,,,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1459795105i/12996.jpg,,https://www.goodreads.com/book/show/12996.Othello,319.0,,,"Classics, Plays, Shakespeare, Fiction, Drama"
The Idiot,Fyodor Dostoevsky,4.21,218493,,9780679642428,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1657539107i/12505.jpg,,https://www.goodreads.com/book/show/12505.The_Idiot,667.0,,,"Classics, Fiction, Russia, Russian Literature, Literature"
East of Eden,John Steinbeck,4.44,642988,,9780142000656,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1639969375i/4406.jpg,,https://www.goodreads.com/book/show/4406.East_of_Eden,601.0,,,"Classics, Fiction, Historical Fiction, Literature, Book Club"
Island of the Blue Dolphins,Scott O&apos;Dell,3.88,350313,,9780547488899,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1533405446i/41044096.jpg,,https://www.goodreads.com/book/show/41044096-island-of-the-blue-dolphins,194.0,,,"Fiction, Young Adult, Historical Fiction, Classics, Childrens"
The Wasp Factory,Iain Banks,3.75,109514,,,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1434940562i/567678.jpg,,https://www.goodreads.com/book/show/567678.The_Wasp_Factory,184.0,,,"Fiction, Horror, Thriller, Contemporary, Mystery"
"Wonder (Wonder, #1)",R.J. Palacio,4.36,1197643,,9780375869020,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1545695751i/11387515.jpg,,https://www.goodreads.com/book/show/11387515-wonder,315.0,,,"Fiction, Young Adult, Middle Grade, Contemporary, Realistic Fiction"
Stranger in a Strange Land,Robert A. Heinlein,3.92,326722,,,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1156897088i/350.jpg,,https://www.goodreads.com/book/show/350.Stranger_in_a_Strange_Land,525.0,,,"Science Fiction, Fiction, Classics, Science Fiction Fantasy, Fantasy"
"Inkheart (Inkworld, #1)",Cornelia Funke,3.93,443263,,,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1538266636i/28194.jpg,,https://www.goodreads.com/book/show/28194.Inkheart,563.0,,,"Fantasy, Young Adult, Fiction, Middle Grade, Childrens"
Into the Wild,Jon Krakauer,4.02,1195182,,9780385486804,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1634587789i/1845.jpg,,https://www.goodreads.com/book/show/1845.Into_the_Wild,207.0,,,"Nonfiction, Biography, Adventure, Travel, Classics"
Roots: The Saga of an American Family,Alex Haley,4.45,164930,,9780440174646,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1329398936i/546018.jpg,,https://www.goodreads.com/book/show/546018.Roots,729.0,,,"Historical Fiction, Fiction, Classics, Historical, African American"
"Ready Player One (Ready Player One, #1)",Ernest Cline,4.23,1303830,,9780307887436,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1500930947i/9969571.jpg,,https://www.goodreads.com/book/show/9969571-ready-player-one,480.0,,,"Science Fiction, Fiction, Young Adult, Fantasy, Dystopia"
"Mistborn: The Final Empire (Mistborn, #1)",Brandon Sanderson,4.49,980632,,9780765311788,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1617768316i/68428.jpg,,https://www.goodreads.com/book/show/68428.Mistborn,541.0,,,"Fantasy, Fiction, High Fantasy, Audiobook, Epic Fantasy"
Never Let Me Go,Kazuo Ishiguro,3.85,858526,,9781400078776,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1353048590i/6334.jpg,,https://www.goodreads.com/book/show/6334.Never_Let_Me_Go,288.0,,,"Fiction, Science Fiction, Dystopia, Book Club, Contemporary"
"Neverwhere (London Below, #1)",Neil Gaiman,4.16,562333,,9780060557812,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1348747943i/14497.jpg,,https://www.goodreads.com/book/show/14497.Neverwhere,370.0,,,"Fantasy, Fiction, Urban Fantasy, Audiobook, Science Fiction Fantasy"
"The Vampire Lestat (The Vampire Chronicles, #2)",Anne Rice,4.11,217234,,9780345476883,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1347515742i/43814.jpg,,https://www.goodreads.com/book/show/43814.The_Vampire_Lestat,481.0,,,"Horror, Fantasy, Vampires, Fiction, Paranormal"
"A Court of Thorns and Roses (A Court of Thorns and Roses, #1)",Sarah J. Maas,4.16,4234866,,9781619634442,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1546406962i/16096824.jpg,,https://www.goodreads.com/book/show/16096824-a-court-of-thorns-and-roses,419.0,,,"Fantasy, Romance, Romantasy, Young Adult, Fiction"
King Lear,William Shakespeare,3.91,237908,,,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1331563731i/12938.jpg,,https://www.goodreads.com/book/show/12938.King_Lear,339.0,,,"Classics, Plays, Shakespeare, Fiction, Drama"
"The Girl Who Kicked the Hornet’s Nest (Millennium, #3)",Stieg Larsson,4.24,777365,,9780307269997,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1327708260i/6892870.jpg,,https://www.goodreads.com/book/show/6892870-the-girl-who-kicked-the-hornet-s-nest,566.0,,,"Fiction, Mystery, Thriller, Crime, Mystery Thriller"
Requiem for a Dream,Hubert Selby Jr.,4.11,65900,,9781560252481,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1676169823i/46945.jpg,,https://www.goodreads.com/book/show/46945.Requiem_for_a_Dream,279.0,,,"Fiction, Classics, Thriller, Contemporary, Mystery"
"Foundation (Foundation, #1)",Isaac Asimov,4.17,597930,,9780553803716,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1417900846i/29579.jpg,,https://www.goodreads.com/book/show/29579.Foundation,244.0,,,"Science Fiction, Fiction, Classics, Science Fiction Fantasy, Fantasy"
"Girl, Interrupted",Susanna Kaysen,3.94,279516,,9780679746041,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1475482930i/68783.jpg,,https://www.goodreads.com/book/show/68783.Girl_Interrupted,169.0,,,"Nonfiction, Memoir, Mental Health, Psychology, Classics"
All the Light We Cannot See,Anthony Doerr,4.31,1983688,,9781476746586,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1451445646i/18143977.jpg,,https://www.goodreads.com/book/show/18143977-all-the-light-we-cannot-see,531.0,,,"Historical Fiction, Fiction, Book Club, Historical, War"
"Delirium (Delirium, #1)",Lauren Oliver,3.95,479223,,9780061726835,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1327890411i/11614718.jpg,,https://www.goodreads.com/book/show/11614718-delirium,441.0,,,"Young Adult, Dystopia, Romance, Fantasy, Science Fiction"
White Oleander,Janet Fitch,4,366880,,9780316182546,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1501159524i/32234.jpg,,https://www.goodreads.com/book/show/32234.White_Oleander,446.0,,,"Fiction, Contemporary, Coming Of Age, Book Club, Literary Fiction"
"The Mark of Athena (The Heroes of Olympus, #3)",Rick Riordan,4.47,676207,,9781423140603,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1464201354i/12127750.jpg,,https://www.goodreads.com/book/show/12127750-the-mark-of-athena,586.0,,,"Fantasy, Mythology, Young Adult, Fiction, Middle Grade"
"The Son of Neptune (The Heroes of Olympus, #2)",Rick Riordan,4.4,669761,,9781423140597,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1464201114i/9520360.jpg,,https://www.goodreads.com/book/show/9520360-the-son-of-neptune,521.0,,,"Fantasy, Mythology, Young Adult, Fiction, Middle Grade"
"A Good Girl&apos;s Guide to Murder (A Good Girl&apos;s Guide to Murder, #1)",Holly  Jackson,4.28,1783054,,9781405293181,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1545494980i/40916679.jpg,,https://www.goodreads.com/book/show/40916679-a-good-girl-s-guide-to-murder,433.0,,,"Mystery, Thriller, Young Adult, Mystery Thriller, Fiction"
"Beautiful Disaster (Beautiful, #1)",Jamie McGuire,4,708364,,,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1358259032i/11505797.jpg,,https://www.goodreads.com/book/show/11505797-beautiful-disaster,432.0,,,"Romance, New Adult, Contemporary, Young Adult, Contemporary Romance"
Uncle Tom’s Cabin,Harriet Beecher Stowe,3.92,243071,,,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1414349231i/46787.jpg,,https://www.goodreads.com/book/show/46787.Uncle_Tom_s_Cabin,438.0,,,"Classics, Fiction, Historical Fiction, Literature, Historical"
The Martian,Andy Weir,4.42,1291050,,9780804139021,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1413706054i/18007564.jpg,,https://www.goodreads.com/book/show/18007564-the-martian,369.0,,,"Science Fiction, Fiction, Audiobook, Book Club, Adventure"
The Collector,John Fowles,3.97,94503,,,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1394828024i/243705.jpg,,https://www.goodreads.com/book/show/243705.The_Collector,283.0,,,"Fiction, Classics, Horror, Thriller, Crime"
Blood River: A Journey to Africa’s Broken Heart,Tim Butcher,3.98,12103,,9780099494287,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1531681288i/2184798.jpg,,https://www.goodreads.com/book/show/2184798.Blood_River,363.0,,,"Travel, Nonfiction, Africa, History, Adventure"
James and the Giant Peach,Roald Dahl,4.04,517185,,9780375814242,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1320412586i/6689.jpg,,https://www.goodreads.com/book/show/6689.James_and_the_Giant_Peach,176.0,,,"Childrens, Fantasy, Fiction, Classics, Young Adult"
"The Once and Future King (The Once and Future King, #1-5)",T.H. White,4.07,119059,,,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1338741283i/43545.jpg,,https://www.goodreads.com/book/show/43545.The_Once_and_Future_King,639.0,,,"Fantasy, Classics, Fiction, Historical Fiction, Arthurian"
Paradise Lost,John Milton,3.86,183049,,9780140424393,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1526070678i/15997.jpg,,https://www.goodreads.com/book/show/15997.Paradise_Lost,453.0,,,"Classics, Poetry, Fiction, Literature, Religion"
Midnight Sun [2008 Draft],Stephenie Meyer,4.01,148881,,,,,https://www.goodreads.com/book/show/4502877-midnight-sun-2008-draft,264.0,,,"Young Adult, Fantasy, Vampires, Romance, Paranormal"
The Time Machine,H.G. Wells,3.89,566461,,,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1327942880i/2493.jpg,,https://www.goodreads.com/book/show/2493.The_Time_Machine,118.0,,,"Classics, Science Fiction, Fiction, Time Travel, Fantasy"
"All Creatures Great and Small (All Creatures Great and Small, #1-2)",James Herriot,4.36,158768,,9780312965785,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1393644607i/32085.jpg,,https://www.goodreads.com/book/show/32085.All_Creatures_Great_and_Small,437.0,,,"Nonfiction, Memoir, Animals, Classics, Biography"
I Know This Much Is True,Wally Lamb,4.21,327085,,9780060987565,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1373532198i/227711.jpg,,https://www.goodreads.com/book/show/227711.I_Know_This_Much_Is_True,897.0,,,"Fiction, Contemporary, Book Club, Literary Fiction, Novels"
Candide,Voltaire,3.76,302288,,9780486266893,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1345060082i/19380.jpg,,https://www.goodreads.com/book/show/19380.Candide,129.0,,,"Classics, Fiction, Philosophy, France, Literature"
The Complete Works,William Shakespeare,4.48,57702,,9780517053614,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1327884293i/569564.jpg,,https://www.goodreads.com/book/show/569564.The_Complete_Works,1229.0,,,"Classics, Poetry, Fiction, Plays, Shakespeare"
"Me Before You (Me Before You, #1)",Jojo Moyes,4.26,1805954,,9780670026609,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1665087720i/17347634.jpg,,https://www.goodreads.com/book/show/17347634-me-before-you,369.0,,,"Romance, Fiction, Contemporary, Book Club, Chick Lit"
"Fourth Wing (The Empyrean, #1)",Rebecca Yarros,4.57,3564987,,9781649374042,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1761312598i/61431922.jpg,,https://www.goodreads.com/book/show/61431922-fourth-wing,517.0,,,"Fantasy, Romance, Romantasy, Dragons, Fiction"
"Heidi (Heidi, #1-2)",Johanna Spyri,4.04,211572,,9780753454947,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1388462714i/93.jpg,,https://www.goodreads.com/book/show/93.Heidi,352.0,,,"Classics, Fiction, Childrens, Young Adult, Historical Fiction"
Hamlet,William Shakespeare,4.03,1054319,,9780521618748,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1351051208i/1420.jpg,,https://www.goodreads.com/book/show/1420.Hamlet,289.0,,,"Classics, Plays, Fiction, Shakespeare, Drama"
Invisible Man,Ralph Ellison,3.92,202320,,,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1556482805i/16981.jpg,,https://www.goodreads.com/book/show/16981.Invisible_Man,581.0,,,"Classics, Fiction, Literature, Historical Fiction, Race"
The Historian,Elizabeth Kostova,3.8,276951,,,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1717145561i/30236962.jpg,,https://www.goodreads.com/book/show/30236962-the-historian,704.0,,,"Historical Fiction, Fiction, Fantasy, Horror, Vampires"
"Darkly Dreaming Dexter (Dexter, #1)",Jeff Lindsay,3.9,219581,,,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1557598685i/17231.jpg,,https://www.goodreads.com/book/show/17231.Darkly_Dreaming_Dexter,288.0,,,"Fiction, Mystery, Thriller, Crime, Horror"
Flow Down Like Silver,Ki Longfellow,4.01,4509,,9780975925591,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1348371147i/6801755.jpg,,https://www.goodreads.com/book/show/6801755-flow-down-like-silver,301.0,,,"Historical Fiction, Fiction, Egypt, Historical, Philosophy"
Less Than Zero,Bret Easton Ellis,3.61,100142,,,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1750083768i/9915.jpg,,https://www.goodreads.com/book/show/9915.Less_Than_Zero,208.0,,,"Fiction, Contemporary, Novels, Classics, American"
The Thirteenth Tale,Diane Setterfield,3.98,326993,,9780743298025,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1346267826i/40440.jpg,,https://www.goodreads.com/book/show/40440.The_Thirteenth_Tale,406.0,,,"Fiction, Mystery, Historical Fiction, Book Club, Gothic"
"The Wise Man&apos;s Fear (The Kingkiller Chronicle, #2)",Patrick Rothfuss,4.55,622199,,9780756404734,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1452624392i/1215032.jpg,,https://www.goodreads.com/book/show/1215032.The_Wise_Man_s_Fear,994.0,,,"Fantasy, Fiction, Epic Fantasy, High Fantasy, Audiobook"
The Killer Inside Me,Jim Thompson,3.87,26788,,9780679733973,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1403187402i/298663.jpg,,https://www.goodreads.com/book/show/298663.The_Killer_Inside_Me,244.0,,,"Fiction, Crime, Mystery, Noir, Thriller"
"Lamb: The Gospel According to Biff, Christ’s Childhood Pal",Christopher Moore,4.22,182354,,9780380813810,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1331419009i/28881.jpg,,https://www.goodreads.com/book/show/28881.Lamb,444.0,,,"Fiction, Humor, Historical Fiction, Fantasy, Religion"
The Complete Maus,Art Spiegelman,4.58,255254,,9780141014081,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1327354180i/15195.jpg,,https://www.goodreads.com/book/show/15195.The_Complete_Maus,296.0,,,"Graphic Novels, Comics, Nonfiction, History, Memoir"
"Walden or, Life in the Woods",Henry David Thoreau,3.77,204578,,,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1630470982i/16902.jpg,,https://www.goodreads.com/book/show/16902.Walden_or_Life_in_the_Woods,352.0,,,"Classics, Philosophy, Nonfiction, Nature, Memoir"
